sample_id,longitude,latitude,year_of_sampling
GF4T1217otu,128.09,42.38,2012
GF3S05137a,1.032778,41.349167,2012
GF4T682otu,-96.47,17.34,2015
FMS17314v2,-0.963246,38.308579,2010
GF3S05820a,14.70482686,48.66695901,2015
FMS20343v2,24.17,61.51,2011
GF3S01383a,22.5766,58.30027,2014
FMS16BI0530v2,116.4136333,-32.82003333,2011
GF4S19246b,15.3,60.01075424,2016
GF3S03505a,114.73,37.94,2015
FMS26727v2,22.82668,58.48978,2012
GF4S20008b,23.57,58.58,2018
FMS16BI0234v2,132.81905,-12.86537,2013
GF3S04478a,29.74067904,62.60495966,2019
GF3S03499a,130.42,46.79,2015
GF4S14684b,13.61767,49.04597,2016
GF4S04048b,100.167,27.167,2015
GF4S21910b,15.4488461,50.1599517,2018
S000834,145.41601,-6.01732,2011
S009100,17.84363,65.946791,2009
FMS16BI0580v2,150.7075604,-35.13802306,2012
GF4S16713b,15.8,60.9666667,2011
GF4S11455b,-112.2285,59.7383,2015
GF4S14173b,8.716666667,47.05,2014
GF4S03090b,101.016,24.533,2015
GF4S09299b,-99.15,39.0833333,2018
GF3S05168a,1.043611,41.357778,2014
FMS16BI0319v2,131.084,-25.3118,2013
FMS00576v3,13.300278,48.38417,2014
FMS23149v2,-120.42,50.85,2010
GF4S20318b,26.942173,58.971892,2015
N3684,-123.2666667,54.3333333,2014
GF4S21062b,26.58481079,59.32448586,2016
GF4S20097b,26.6515,58.3402,2014
GF4S11448b,-114.182,60.3487,2015
FMS11772v2,-61.761414,47.467241,2011
FMS08001v3a,138.8177222,35.9173889,2016
FMS16BI0587v2,150.68313,-35.13925298,2012
FMS20358v2,24.17,61.51,2011
S009219,16.74737922,49.30328303,2013
GF4T1355otu,30.82,37.73,2009
S00D545,21.7,61.7,2011
GF4S01666b,4.93623,50.85126,2018
GF4S21830b,23.70008,59.16931,2018
FMS06297v3,-84,30.75,2014
FMS9522v2,13.85519485,48.77657685,2011
N2017,-109.710268,38.173514,
GF4S20612b,26.947152,58.289328,2015
FMS06300v3,-84,30.75,2014
GF3S05805a,14.709593,48.66729561,2015
GF4S20696b,26.283218,58.536761,2015
GF4T1636otu,-16.22,28.54,2017
GF4S21456b,27.3418,57.9485,2013
GF4T957otu,9.99,51.46,2019
FMS22846v2,-82.25,46.75,2011
GF4S03124b,101.016,24.533,2015
GF4S17816b,-83.08076,35.58786,2013
S009328,16.66541,49.267661,2013
GF4S03956b,101.016,24.533,2015
FMS23533v2,-121.92,52.32,2009
GF4S20964b,24.99532,59.615525,2016
GF4S03169b,101.016,24.533,2015
GF3S03497a,102.79,37.87,2015
GF4S11488b,-113.1384,62.5342,2015
FMS23002v2,-95.15,31.11,2012
GF4S03377b,101.016,24.533,2015
S009115,17.808482,65.996435,2009
S000553,117.08714,-33.54495,2011
GF4S21164b,26.06243374,58.02139915,2016
GF4S03964b,100.167,27.167,2015
GF3S03457a,123.55,41.82,2015
GF4S03814b,101.574,21.612,2015
GF4S03994b,101.574,21.612,2015
GF4S21466b,27.405,57.9264,2013
N2033,149.88757,-34.743692,
FMSA8F1072v2,-83.5,35,2012
FMS00323v3,14.125278,46.00861,2014
FMS25182v2,15.17,63.17,2014
FMS22931v2,-120.78,39.26,2011
GF4S02941b,101.016,24.533,2015
GF4S21155b,25.28873571,58.41170591,2016
N0504,117.909,29.124,2011
FMS11041v2,26.433,58.1833,2012
FMS12391v2,10.45518298,51.1006881,2011
GF4S03095b,101.016,24.533,2015
GF4S20747b,24.878329,59.345735,2015
GF4S21763b,24.23269,59.14031,2015
N1652,9.689242409,55.61045139,2014
GF3S00690a,-2.9683,37.0371,2014
GF4S19260b,15.02,57.88891968,2016
GF4T749otu,139.49,36.8,2010
GF4S03698b,100.167,27.167,2015
S009271,16.65293883,49.32502104,2013
FMS22746v2,-89.38,49.08,2011
GF4S03873b,100.167,27.167,2015
GF4S15870b,-72.1875,42.4836111,2016
GF4T934otu,10.09,51.58,2019
S000615,-65.81974,18.32096,2011
GF4S03171b,101.016,24.533,2015
FMSA8F1040v2,-122.26,44.2,2012
GF4S17716b,138.79818,35.9588,2014
GF4S20319b,26.807509,58.836924,2015
GF4S01623b,4.990823,50.886561,2018
GF4S03221b,101.574,21.612,2015
GF3S02833a,13.110873,56.700918,2014
GF4T997otu,8.27,50.14,2019
FMS23018v2,-95.15,31.11,2012
FMS10970v2,27.31,58.25,2012
GF3S03486a,106.05,30.87,2015
FMS15693v2,-21.55,74.4666667,2011
GF4S03877b,101.574,21.612,2015
GF4S19646b,26.906512,57.929496,2017
GF3S03465a,105.64,37.45,2015
GF4S12619b,126.7282834,33.4780278,2015
GF4S03053b,101.016,24.533,2015
FMS08124v3a,138.8315,35.9194722,2017
FMS00417v3,8.767433,50.11222,2014
FMS17617v2,98.25,34.86666667,2011
FMS02369v3,26.63333306,67.35,2013
FMS25025v2,14.19,60.73,2014
GF4T1033otu,14.04,37.86,2012
GF4S01158b,119.9986389,36.62680556,2014
FMS23513v2,-121.92,52.32,2009
FMS11968v2,129.23,35.812778,2011
GF4T1347otu,99.72,27.8,2014
GF4S21847b,23.82316,59.21919,2018
GF4S10883b,-1.32,51.77,2014
GF4S21695b,24.13659,58.49291,2015
GF3S02158a,108.8833333,18.71666667,2014
N1591,8.984554332,55.01777035,2014
GF3S08599b,1.073443743,42.59238206,2013
S006132,29.58333,67.76667,2011
GF4S16127b,-99.15,39.0833333,2018
FMS25331v2,22.63,66.5,2014
GF4S21605b,26.69698,58.36755,2014
GF4S21501b,18.2963,49.73038,2018
FMS25313v2,22.45,66.54,2014
GF4T482otu,-16.64,28.17,2019
GF4S02949b,101.016,24.533,2015
FMS23189v2,-120.42,50.85,2010
FMS00449v3,8.698333,50.14194,2014
S009294,16.63144059,49.30062636,2013
FMS17753v2,100.1,37.4,2011
GF4S21288b,26.71431,58.46515,2020
N1830,-71.75,43.94,
GF4T426otu,-38.63,-3.98,2018
GF4S16730b,21.31793,69.51849,2013
FMS17622v2,99.16666667,35.35,2011
FMS25346v2,22.48,66.58,2014
FMS11712v2,-61.738293,47.462124,2011
FMS21779v2,10.224485,51.268042,2012
FMS16BI0292v2,133.613639,-22.288806,2013
FMS00541v3,13.447778,48.50944,2014
FMS20352v2,24.17,61.51,2011
GF4T80otu,-61.45,-1.94,2015
GF4S02813b,101.574,21.612,2015
GF4T40otu,-75.44,6.15,2019
N1874,-111.00378,45.573646,
FMS23465v2,-121.92,52.32,2009
FMS24307v2,5.63,52.25,2016
GF4S02457b,9.50462277,48.4567592,2011
FMS21773v2,10.238754,51.267973,2012
FMS16BI1219v2,152.424374,-28.229765,2014
S005211,9.476394288,48.44536875,2011
GF4S21868b,14.6600044,49.7781392,2017
GF4S20435b,24.735237,59.433238,2015
GF4S02413b,9.439200708,48.39587586,2011
FMSA8F1002v2,-83.5,35,2012
GF4S03245b,101.016,24.533,2015
FMS20348v2,24.17,61.51,2011
GF3S00699a,-2.97195,37.05362,2014
S001675,23.551006,58.555214,2011
FMS22915v2,-83.37,46.42,2011
GF4S14627b,13.67103525,48.91936201,2016
GF4S17655b,138.79948,35.94103,2014
S000554,117.0478,-33.18,2011
GF4T630otu,27.29,57.94,2013
GF4S03344b,101.016,24.533,2015
FMS16BI0153v2,118.7210419,-34.24156056,2013
GF4S02612b,14.00187109,53.11375419,2011
GF4S19264b,13.87,57.84653703,2016
GF4T1266otu,18.47,69.55,2013
GF4T1348otu,99.86,27.47,2014
GF4S20725b,26.955567,57.625967,2015
S008780,17.716848,66.141895,2009
FMS25314v2,22.45,66.54,2014
GF3S06779a,128.463275,38.032124,2018
FMS16BI1500v2,120.314942,-30.788543,2016
FMS17682v2,93.03333333,35.11666667,2011
FMS17717v2,91.06666667,31.48333333,2011
GF4S17651b,138.80041,35.94181,2014
GF4S15383b,112.1666667,23.1666667,2016
GF4T1511otu,-100.03,24.75,2016
GF4S18768b,21.31707,69.51785,2013
GF4S20300b,25.499644,58.316786,2015
FMS17626v2,99.46666667,35.43333333,2011
GF4S21238b,26.7727,58.28489,2020
FMS16BI0194v2,138.9086,-34.6831,2013
GF4S17400b,11.06,47.44,2016
FMS16BI1677v2,147.40767,-42.40422,2014
GF4S03373b,101.574,21.612,2015
GF4T1327otu,-117.69,33.75,2014
GF4S10842b,5.85,45.11,2014
GF3S01747a,26.55,60.48,2014
GF4T438otu,-37.15,-10.95,2018
GF4S21364b,27.302261,58.298364,2017
GF3S05155a,1.044722,41.36,2013
GF4T1686otu,151.11,60.21,2018
GF4S19270b,19.11,65.13255426,2016
FMS16BI0418v2,148.79725,-35.40371667,2013
GF4S19644b,26.90061,57.95081,2017
FMS25380v2,22.46,66.53,2014
GF4S03542b,101.016,24.533,2015
FMS12314v2,17.5007,60.0747,2012
GF4T351otu,92.38,25.25,2018
FMS26748v2,23.30707,58.54605,2012
GF4S03006b,101.574,21.612,2015
GF4S20362b,25.89106,58.699359,2015
GF4S17501b,124.3333333,51.7,2018
GF3S01467a,8.377816994,46.57017698,2017
FMS00590v3,5.83,52.198,2014
GF4T585otu,27.48,59.07,2013
GF4S03579b,101.016,24.533,2015
GF4T1476otu,75.3,41.87,2015
GF3S03490a,113,30.25,2015
N1597,8.949862276,55.18478471,2014
S005220,10.45518298,51.1006881,2011
GF4T1232otu,116.1,5.41,2012
FMS20357v2,24.17,61.51,2011
GF4S21765b,24.37966,59.02434,2015
FMS22870v2,-82.85,47.57,2011
FMS01509v3,15.77399722,-23.7323278,2017
FMS16BI0246v2,148.7724333,-35.51991666,2013
GF4T18otu,-69.9,-4.01,2012
FMS9552v2,13.85523422,48.77660884,2011
GF4S03790b,101.574,21.612,2015
GF4S19837b,26.40073,58.041345,2017
GF4S19542b,122.0841667,51.7947222,2021
GF4T1433otu,115.01,-30.22,2015
GF4S21349b,26.377994,58.827472,2017
GF4S21096b,24.4784278,59.06755069,2016
GF4S20993b,26.048,58.976,2016
S000714,147.266,-42.617,2012
FMS24932v2,14.05,60.94,2014
FMS11963v2,127.980833,37.693056,2011
FMS25218v2,15.28,63.19,2014
GF4S21649b,22.56574,58.85375,2015
FMS24672v2,-73.3378848,42.4750834,2013
S001544,126.25,48.46667,2012
S005807,5.263889,51.236111,2009
FMS05396v3,119.93744,36.68844,2015
GF4S19917b,27.32152,58.28402,2011
GF4T356otu,90.81,25.59,2018
GF4T369otu,89.34,26.66,2018
GF4S19784b,25.39321,56.84068,2019
FMS25344v2,22.63,66.5,2014
FMS16BI0115v2,146.6542886,-43.09507123,2013
FMS23337v2,-120.35,50.88,2010
GF4S11386b,-116.7057,61.8368,2015
FMS06331v3,-84,30.75,2014
FMS16BI1685v2,147.4391,-42.80744,2014
GF4S03955b,101.574,21.612,2015
FMS12373v2,9.318719503,48.37010376,2011
FMS08217v3a,117.3023419,34.2817796,2015
GF4S21223b,26.521,58.35847,2019
GF4S21254b,26.68796,58.36088,2020
FMS16BI0017v2,119.3412778,-34.38108333,2013
FMS9533v2,13.85523953,48.7765604,2011
N1985,-3.373502,33.976574,
GF3S01447a,8.367106011,46.56673696,2017
FMSA8F1005v2,-83.5,35,2012
GF3S06718a,128.463275,38.032124,2018
FMS23297v2,-122.61,54.35,2008
GF3S01323a,23.3011,58.434,2014
FMS16BI0083v2,150.268179,-33.652818,2014
FMS17288v2,-2.728708,33.06768,2010
GF3S10251b,26.05,47.31,2017
GF4S20453b,27.799044,59.174641,2015
GF4S17699b,138.80704,35.91997,2014
GF3S02395a,122.094,50.9424,2017
GF4S11398b,-116.638,62.484,2015
FMS20286v2,24.17,61.51,2011
S001639,15.30794,59.34917,2008
FMS15722v2,86.88833333,33.18972222,2011
FMS20282v2,24.17,61.51,2011
GF4S02450b,9.376017925,48.39798857,2011
FMS16BI0408v2,115.1160833,-30.10666667,2013
N3679,-123.2666667,54.3333333,2014
S000743,-3.6233,57.2104,2011
GF4T720otu,45.36,-22.57,2010
GF4S21260b,25.58716,58.3678,2020
GF4S20167b,26.7106,58.4422,2014
GF4T397otu,-93.73,30.31,2018
GF4T1174otu,15.89,68.47,2020
GF4T557otu,42.84,43.01,2015
N3640,-123.2666667,54.3333333,2015
GF4S17383b,11.06,47.44,2016
FMS25310v2,22.45,66.54,2014
S009017,17.757837,66.161164,2009
GF3S00687a,-2.97178,37.01947,2014
FMS08075v3a,138.7976944,35.9149167,2017
S000599,101.7378333,3.711416667,2011
GF4T183otu,75.02,13.52,2013
GF4S19813b,26.62243,57.99184,2017
GF4T1422otu,-19.67,65.13,2015
GF4S01641b,4.99013,50.87226,2018
S001679,23.551006,58.555214,2011
GF4S02829b,101.016,24.533,2015
FMS26415v2,22.26849,58.29754,2012
GF4S17557b,124.3333333,51.7,2018
FMS25905v2,21.89559,58.32671,2012
FMS16BI1194v2,149.0083,-35.8811,2014
GF4S03030b,100.167,27.167,2015
GF4T287otu,-122.24,37.87,2016
FMS11028v2,27.0333,58.116,2012
FMS25180v2,15.17,63.17,2014
GF4S20154b,22.8662,58.43088,2014
GF3S02825a,13.110873,56.700918,2014
S000800,49.1,37.43,2011
GF4S21332b,24.36013,56.86743,2020
GF4S16447b,-89.35,43.1333333,2015
S005908,5.263889,51.236111,2011
FMS24202v2,5.63,52.25,2012
S008742,17.766267,66.139609,2009
GF3S05722a,16.79238,49.31748,2014
S000600,101.715,3.71025,2011
FMS08099v3a,138.8315,35.9194722,2016
GF4S17449b,102.0571889,29.60805556,2014
FMS24959v2,14.14,60.69,2014
GF4S19743b,26.640824,58.271595,2016
GF4S17595b,94.42694444,29.6497222,2018
GF4T1693otu,-5.42,11.24,2018
GF4T1621otu,13.49,37.97,2017
GF4S02434b,9.40388183,48.39510616,2011
GF4T1188otu,-57.79,48.99,2012
GF4T560otu,42.54,43,2015
GF4S21392b,27.4188,59.1023,2013
GF4T98otu,-7.13,31.64,2015
GF4S14455b,16.62371465,49.26374892,2017
GF4S20287b,24.954996,58.170311,2015
N2028,146.208538,-34.357823,
FMS17241v2,119.177417,49.262694,2007
GF4S20687b,22.943649,58.47507,2015
GF4S04006b,100.167,27.167,2015
N1747,10.24765754,55.12292641,2014
GF3S00711a,-2.98608,37.00655,2013
GF4S19993b,22.07618,58.30937,2019
GF4S14353b,16.61782192,49.30769876,2017
GF4T811otu,120.9,24.2,2012
GF3S01356a,26.95557,57.62597,2015
GF4S20156b,24.1428,56.9705,2014
GF4T1307otu,-3.77,8.76,2014
FMS22877v2,-82.85,47.57,2011
FMS00280v3,23.128889,40.65889,2013
GF3S02321a,122.093,50.9429,2017
N0543,117.908,29.124,2011
FMS15025v2,-69.38,-54.68,2009
FMS21756v2,10.311413,51.271362,2012
GF3S09212b,11.87559444,51.3915694,2016
GF4T1622otu,13.3,38.22,2017
FMS00369v3,14.909722,46.07778,2014
GF4S01141b,115.0003611,36.25369444,2014
GF4S19324b,22.64,66.71802615,2016
FMS06302v3,-84,30.75,2014
GF4T71otu,-51.43,-1.78,2015
FMS16BI0101v2,135.71916,-14.195246,2013
FMS16BI0109v2,135.81029,-12.50916,2013
N3638,-123.2666667,54.3333333,2015
S00D526,27.36019,58.28548,2011
GF4S20815b,26.115006,59.009884,2019
S009246,16.64881277,49.26161526,2013
GF4S21951b,26.281944,58.156944,2014
S009214,16.77064347,49.30563655,2013
FMS9546v2,13.855215,48.77661295,2011
N0807,117.908,29.124,2011
GF3S00205a,11.096,47.043,2016
FMS21838v2,10.238748,51.267749,2012
FMS9527v2,13.85522032,48.77656474,2011
GF4S01135b,114.829,37.83463889,2014
N1894,144.878,-35.504,
S000781,22.47637,58.35784,2013
GF4S16747b,21.31466,69.51624,2013
GF4S03541b,101.574,21.612,2015
FMS22911v2,-83.37,46.42,2011
GF4S20965b,24.99949,59.6342,2016
GF3S05812a,14.70942799,48.66687433,2015
GF4S03332b,100.167,27.167,2015
GF4S02676b,13.91724799,52.86242309,2011
FMS12383v2,9.407903319,48.41670204,2011
GF4S20320b,26.807509,58.836924,2015
GF4S21095b,24.4784278,59.06755069,2016
GF4T382otu,-149.5,61,2018
GF4S11375b,-116.3878,62.5635,2015
GF4S19558b,122.0386111,51.8372222,2021
GF4S03063b,101.574,21.612,2015
S00D581,27.5083,59.0589,2013
N1767,10.45161848,55.15152867,2014
GF4S17560b,124.3333333,51.7,2018
GF3S01446a,8.36681298,46.56567698,2017
GF4S21545b,26.5561,58.3701,2018
GF3S03503a,111.78,37.24,2015
GF3S01479a,8.372913999,46.56844603,2017
S009118,17.807557,65.977202,2009
GF3S09228b,11.08298056,51.8620639,2016
GF4S11475b,-117.1704,61.7777,2015
GF3S01402a,26.803701,58.488423,2014
GF4S21624b,22.84718,58.9741,2015
GF4T132otu,146.89,-6.65,2011
GF4S16756b,21.318,69.51803,2013
FMS11865v2,-72.19,42.53,2012
GF4S16276b,-93.21,45.43,2017
S000558,14.00001,37.90167,2011
FMS00510v3,8.736383,50.1132,2014
FMS24981v2,13.85,60.68,2014
FMS24105v2,124.9,41.85,2013
FMS16BI1842v2,146.6831746,-43.09763684,2015
N2018,-109.910049,37.581928,
GF3S05699a,16.75881,49.332565,2014
GF4S11373b,-116.3939,62.5565,2015
FMS16BI0012v2,119.3947222,-34.33977778,2013
GF4S02567b,10.38114965,51.13024193,2011
FMS00632v3,8.743889,50.11694,2014
S001165,4.53391,52.337312,2010
FMSA8F1094v2,-122.26,44.2,2012
GF4T176otu,103.78,22.35,2012
GF4S16433b,-85.37,42.38,2015
FMS12378v2,9.356606222,48.38366171,2011
FMS16BI1701v2,147.04742,-42.38784,2014
FMS25995v2,21.89557,58.32669,2012
FMS22829v2,-121.04,39.55,2011
GF4T1035otu,29.4,-4,2020
GF4S19638b,26.91635,57.9331,2017
FMS17304v2,-1.199478,38.588606,2006
FMS16BI1231v2,138.681513,-34.736194,2016
N1587,8.974026422,55.01528364,2014
GF4S20744b,25.220273,59.181889,2015
GF4S20492b,26.007125,58.1045,2015
GF4S20995b,26.63616,58.35759,2016
S000712,169.3886314,-43.76238124,2012
GF4S21786b,22.54061,58.28355,2016
GF4S21737b,26.43204,59.29079,2015
FMS16BI1855v2,150.7324,-33.60955,2015
N0793,117.908,29.124,2011
FMS16BI1163v2,149.597435,-30.20116196,2014
GF4S20216b,26.503848,58.781604,2015
FMS16BI0460v2,148.79595,-35.42375,2013
GF4S12212b,-0.399303668,39.81892239,2014
GF4S20953b,22.0343,58.263,2016
GF4S16309b,8.716666667,47.05,2014
GF4S19745b,27.040834,58.164892,2017
FMS24200v2,5.63,52.25,2012
FMS23023v2,-95.15,31.11,2012
GF4T932otu,12.26,55.04,2019
FMS16BI1731v2,147.61451,-42.27904,2014
FMS23285v2,-122.61,54.35,2008
GF4S20312b,25.68144,58.272419,2015
GF4S20163b,27.0622,57.7368,2014
FMS16BI0208v2,148.567311,-34.858056,2012
GF4S17438b,102.0757583,29.60696667,2014
FMS25202v2,15.26,63.18,2014
GF4S21692b,24.10847,58.50835,2015
FMSA8F1032v2,-65.8,18.3,2012
GF3S10230b,23.88,52.86,2017
S00D544,21.7,61.7,2011
GF4S20409b,24.373542,59.472652,2015
FMS00655v3,19.210833,42.68,2014
GF4S16463b,-89.35,43.1333333,2015
S005716,5.263889,51.236111,2009
GF4S21307b,26.34935,59.35277,2020
GF4S03153b,100.167,27.167,2015
FMS00618v3,8.594617,50.3098,2014
GF3S04779a,38.61888889,7.0838889,2015
GF4S16157b,13.110873,56.700918,2014
GF4S17822b,-83.08076,35.58786,2013
GF3S02312a,121.7937,51.0133,2017
FMS06290v3,-84,30.75,2014
GF4S20751b,25.111835,59.326018,2015
GF4S19562b,26.31798,57.91195,2013
FMS11069v2,26.433,58.1833,2012
GF4S20743b,25.220273,59.181889,2015
GF3S00721a,-2.96981,37.03664,2013
FMS11799v2,-61.744509,47.457567,2010
GF3S09235b,11.70554167,51.6299111,2016
GF4S17460b,102.0396278,29.59365556,2014
FMS00608v3,14.743333,46.39389,2014
FMS05386v3,116.9821,35.06384,2015
FMS24958v2,14.14,60.69,2014
FMS08083v3a,138.7976944,35.9149167,2017
FMS00542v3,21.335278,41.01417,2014
GF4S17402b,11.06,47.44,2016
GF4S21300b,26.38814,58.36355,2020
GF4S03330b,100.167,27.167,2015
FMS24951v2,14.42,61.48,2014
GF4T1085otu,5.49,60.92,2020
FMS05368v3,117.70531,37.02925,2015
GF4T81otu,-61.44,-1.96,2015
GF4T929otu,10.1,44.39,2019
GF4S20298b,25.517119,58.318814,2015
GF4S03678b,101.016,24.533,2015
S00D552,21.7,61.7,2011
FMS25098v2,15.69,63.31,2014
S000666,27.6728,-11.48375,2012
GF4S02448b,9.566562664,48.40979721,2011
GF3S02320a,121.8093,50.9858,2017
GF4S19571b,27.4421,59.13568,2013
FMS24639v2,-74.009257,41.419898,2013
GF4S21533b,14.8294522,49.7166897,2017
N1918,145.88378,-34.7974,
GF3S08590b,1.076611773,42.59201205,2013
N3682,-123.2666667,54.3333333,2014
FMS21739v2,10.31103,51.27151,2012
FMS25172v2,15.84,62.72,2014
FMS16BI0079v2,150.268179,-33.652818,2014
FMS9525v2,13.8551761,48.7766006,2011
S001781,23.31667,58.55,2011
GF4S20255b,23.089555,58.535661,2015
GF4S19587b,27.02621,58.13208,2013
GF4T888otu,26.45,-23.79,2019
GF4T12otu,-72.07,-0.64,2012
GF4S15367b,112.1666667,23.1666667,2015
FMS17349v2,-109.710268,38.173514,2009
FMS16BI1517v2,132.1983335,-30.88560417,2016
FMS19538v2,81.15683333,44.47058333,2015
S000708,172.2229,-43.1805,2012
FMS22751v2,-89.41,49.07,2011
FMS24659v2,-73.9559721,41.3914827,2013
GF4S03916b,101.016,24.533,2015
FMS19281v2,165.0391,-21.1718,2013
GF4S10613b,114.7767611,30.03049932,2015
FMS25395v2,22.58,66.51,2014
GF4T1728otu,58.94,22.92,2019
FMS11015v2,27.0333,58.116,2012
FMS08035v3a,138.8177222,35.9173889,2017
GF4S02604b,10.47547247,51.04809638,2011
GF4T265otu,-110.79,32.44,2015
N1624,10.56263271,56.2243184,2014
N1753,10.25340549,55.13338649,2014
GF4S17715b,138.80006,35.94096,2014
GF4S12634b,126.7282834,33.4780278,2015
FMS23217v2,-120.42,50.85,2010
GF3S00704a,-2.97972,37.0817,2014
FMS19278v2,165.0112,-21.1752,2013
GF4T722otu,47.17,-24.78,2010
GF4S21863b,14.5250764,50.1946744,2017
GF4S21938b,27.045556,58.288889,2014
FMS25237v2,15.37,63.16,2014
GF4T33otu,-72.4,-0.62,2019
GF4S19971b,27.32733,58.27893,2011
FMS16BI1696v2,147.07991,-42.39835,2014
GF4S03031b,101.574,21.612,2015
GF4S20573b,24.324804,58.639812,2015
FMS26193v2,23.07535,58.59727,2012
GF4S02641b,13.842513,52.98578547,2011
GF4S21618b,25.5544,58.5601,2015
GF4S16470b,-89.35,43.1333333,2015
GF3S01341a,26.88647,58.39058,2016
FMS00337v3,13.233889,48.3275,2014
N1966,117.272139,49.525333,
N0667,117.907,29.123,2011
GF3S09287b,12.6401353,50.2319303,2006
FMS24939v2,14.05,60.94,2014
N0712,117.91,29.126,2011
N0845,117.91,29.127,2011
GF4S21548b,26.588,58.4176,2018
GF4T92otu,-70.29,-33.36,2016
GF4T718otu,45.38,-22.56,2010
GF4S20241b,27.846037,59.394025,2015
N0705,117.91,29.126,2011
S000829,-75.167,4.867,2011
GF4S02451b,9.542017324,48.41342285,2011
GF4S20608b,26.912817,58.695535,2015
GF4S19703b,26.05453,57.92724,2017
GF4S15353b,-89.35,43.1333333,2015
GF4S16439b,-85.37,42.38,2015
GF3S03491a,116.49,28.21,2015
GF3S05258a,-61.7619,47.45207,2011
GF4S03278b,101.016,24.533,2015
S008683,17.777006,66.034394,2009
FMS22740v2,-89.38,49.08,2011
GF4T534otu,26.58,58.37,2020
GF4S14384b,16.6192279,49.29036934,2017
GF4S13269b,4.4037,50.7473,2019
GF4S20174b,26.637989,58.085014,2015
GF4T1240otu,76.01,32.54,2012
GF4S21691b,24.10847,58.50835,2015
GF4S21049b,26.35493157,57.59761457,2016
S000813,52.824324,36.212199,2012
GF4S20693b,24.28947,58.42778,2015
GF4S20140b,23.299,58.436,2014
GF4S02991b,101.574,21.612,2015
GF4S21135b,25.29829695,59.47062971,2016
GF3S03172a,26.55598,58.36978,2015
GF4T600otu,27.44,59.07,2013
GF4S02459b,9.334410162,48.47807317,2011
GF4S20950b,26.9251,58.022,2016
GF4S10863b,-1.33,51.78,2014
FMS16BI1854v2,150.73283,-33.61737,2015
GF3S09217b,11.41656111,51.6224444,2016
GF4S19766b,24.35053,56.63219,2019
FMS11034v2,27.0333,58.116,2012
GF4S03632b,101.016,24.533,2015
N1852,-121.9680169,44.27668543,
FMS02372v3,26.63333306,67.35,2013
GF4S19764b,25.457645,56.309736,2019
FMS16BI0626v2,131.0516,-25.3504,2012
FMS17269v2,-101.273809,23.204697,2008
GF4S01672b,4.96051,50.86227,2018
N0680,117.91,29.126,2011
GF4S21461b,27.3497,57.9409,2013
GF4S16429b,-85.37,42.38,2015
GF4T645otu,17.67,67.69,2014
GF4S04044b,100.167,27.167,2015
S008689,17.714042,66.04005,2009
GF3S02153a,123.89235,40.85616667,2014
N1538,8.372399908,56.17065016,2014
N3656,-123.2666667,54.3333333,2014
GF4T158otu,131.44,-13.77,2011
FMS06333v3,-84,30.75,2014
GF4S04099b,101.574,21.612,2015
FMS25270v2,22.54,66.58,2014
FMS9537v2,13.85521453,48.77659269,2011
N3607,-123.2666667,54.3333333,2014
S000788,132.05064,43.2099,2010
FMS16BI1396v2,138.680987,-34.710871,2016
GF4S17724b,138.81017,35.92261,2014
FMS16BI1719v2,147.39757,-42.32849,2014
GF4T1167otu,53.16,57.1,2012
GF3S05257a,-61.7552,47.447739,2011
GF4S11499b,-116.4272,62.5583,2015
S00D590,27.5074,59.0553,2013
GF4S21231b,27.31621,57.912647,2019
GF4S21654b,22.51694,58.71806,2015
FMS16BI1225v2,138.674378,-34.742484,2016
GF4S11419b,-116.5031,62.4031,2015
GF4S20363b,25.909157,58.707571,2015
FMS23191v2,-120.42,50.85,2010
FMS22720v2,-89.41,49.07,2011
FMS25299v2,22.41,66.58,2014
GF4T143otu,144.99,-6.01,2011
GF4S16474b,112.1666667,23.1666667,2015
GF4S19712b,26.09781,58.67339,2017
GF4S14408b,16.661869,49.284314,2017
FMS25009v2,14.07,60.94,2014
GF4S20546b,22.464559,58.982468,2015
FMS17222v2,142.508839,-34.018527,2010
GF4S17828b,-83.47651,35.56452,2013
GF4S01985b,18.848083,68.330444,2008
S009272,16.65409793,49.32141518,2013
GF3S03175a,26.55598,58.36978,2015
FMS19763v2,-65.3251,-26.7701,
GF3S08504b,7.416666667,60.55,
FMS15727v2,80.67861111,32.34833333,2011
N1668,11.99315224,56.02263786,2014
FMS08085v3a,138.7976944,35.9149167,2017
GF4S20700b,26.435207,58.580156,2015
S008806,17.714042,66.04005,2009
FMS16BI0604v2,118.8708528,-34.07607972,2013
N3703,-123.2666667,54.3333333,2014
FMS05328v3,114.27039,33.36182,2015
GF4S20089b,26.9063,58.05987,2014
GF3S08341b,7.416666667,60.55,
FMS16BI0145v2,118.7604917,-34.1171975,2013
GF4S03391b,101.574,21.612,2015
GF4S02809b,100.167,27.167,2015
GF4S03771b,100.167,27.167,2015
FMS25329v2,22.41,66.54,2014
GF4S01190b,117.073593,35.066779,2015
GF4T1328otu,25.74,45.9,2014
S00D505,27.3335,58.26945,2011
GF4S03959b,100.167,27.167,2015
GF4S17779b,-83.459382,35.038205,2013
N2039,148.172742,-33.505705,
GF4S01634b,4.97762,50.85903,2018
FMS25435v2,22.57,66.54,2014
GF3S10255b,26.04,47.3,2017
GF4S20951b,26.9251,58.022,2016
FMS19286v2,165.0055,-21.1745,2013
FMS16BI1170v2,141.352819,-29.035917,2014
GF4S03515b,101.574,21.612,2015
